layer_name,other_tag_key,count,pct_of_layer
multipolygons,whc:inscription_date,2,0.0
multipolygons,wheelchair,638,0.14
multipolygons,wheelchair:description,1,0.0
multipolygons,wholesale,1,0.0
multipolygons,width,3,0.0
multipolygons,wifi:eduroam,1,0.0
multipolygons,wikidata,3197,0.71
multipolygons,wikimedia_commons,791,0.18
multipolygons,wikimedia_commons:path,2,0.0
multipolygons,wikipedia,1789,0.4
multipolygons,wikipedia:en,1,0.0
multipolygons,wikipedia:sv,28,0.01
multipolygons,wildfire,1,0.0
multipolygons,windmill:disused,1,0.0
multipolygons,windmill:type,3,0.0
multipolygons,windmill:vanes,3,0.0
multipolygons,window:colour,1,0.0
multipolygons,windows,2,0.0
multipolygons,winter,1,0.0
multipolygons,wood,1,0.0
multipolygons,wreck:visible_at_high_tide,1,0.0
multipolygons,wreck:visible_at_low_tide,1,0.0
multipolygons,year_of_construction,38,0.01
multipolygons,zone,20,0.0
multipolygons,zone:maxspeed,1,0.0
multipolygons,zoo,11,0.0
other_relations,access,3,0.09
other_relations,addr:city,1,0.03
other_relations,addr:country,2,0.06
other_relations,addr:housenumber,2,0.06
other_relations,addr:street,2,0.06
other_relations,alt_name,6,0.18
other_relations,alt_name:fi,1,0.03
other_relations,alt_ref,14,0.43
other_relations,amenity,9,0.28
other_relations,artist_name,2,0.06
other_relations,artwork_type,3,0.09
other_relations,attraction,1,0.03
other_relations,bridge,1,0.03
other_relations,building,5,0.15
other_relations,building:colour,1,0.03
other_relations,building:flats,2,0.06
other_relations,building:levels,2,0.06
other_relations,bus,1,0.03
other_relations,check_date,95,2.91
other_relations,colour:arrow,163,4.98
other_relations,colour:back,164,5.02
other_relations,colour:text,164,5.02
other_relations,denomination,2,0.06
other_relations,description:en,3,0.09
other_relations,destination,162,4.95
other_relations,destination:ref,76,2.32
other_relations,destination:ref:to,26,0.8
other_relations,destination:symbol,48,1.47
other_relations,enforcement,132,4.04
other_relations,except,31,0.95
other_relations,fee,3,0.09
other_relations,highway,1,0.03
other_relations,historic,3,0.09
other_relations,implicit,2,0.06
other_relations,landuse,1,0.03
other_relations,layer,3,0.09
other_relations,leisure,4,0.12
other_relations,length,2,0.06
other_relations,lit,1,0.03
other_relations,location,1,0.03
other_relations,man_made,1,0.03
other_relations,mapillary,2,0.06
other_relations,material,2,0.06
other_relations,maxspeed,25,0.76
other_relations,name:cs,1,0.03
other_relations,name:de,2,0.06
other_relations,name:en,5,0.15
other_relations,name:es,1,0.03
other_relations,name:et,1,0.03
other_relations,name:fi,8,0.24
other_relations,name:fr,1,0.03
other_relations,name:it,1,0.03
other_relations,name:nl,1,0.03
other_relations,name:no,1,0.03
other_relations,name:pl,1,0.03
other_relations,name:pt,1,0.03
other_relations,name:ru,1,0.03
other_relations,name:sl,1,0.03
other_relations,name:sv,8,0.24
other_relations,name:uk,1,0.03
other_relations,nat_name,11,0.34
other_relations,netex:stopplace:id:SE-SL,33,1.01
other_relations,network,45,1.38
other_relations,network:wikidata,2,0.06
other_relations,network:wikipedia,1,0.03
other_relations,nickname,1,0.03
other_relations,official_name,3,0.09
other_relations,opening_hours,2,0.06
other_relations,operator,16,0.49
other_relations,operator:type,1,0.03
other_relations,operator:wikidata,1,0.03
other_relations,outdoor,1,0.03
other_relations,parking,2,0.06
other_relations,phone,2,0.06
other_relations,plant:output:electricity,1,0.03
other_relations,plant:output:hot_water,1,0.03
other_relations,plant:source,1,0.03
other_relations,power,1,0.03
other_relations,public_transport,267,8.17
other_relations,railway,1,0.03
other_relations,railway:ref,3,0.09
other_relations,ramp:wheelchair,1,0.03
other_relations,ref,37,1.13
other_relations,ref:SE:raa,1,0.03
other_relations,ref:SE:rikshållplats,15,0.46
other_relations,ref:SL,1,0.03
other_relations,religion,2,0.06
other_relations,resort,1,0.03
other_relations,restriction,544,16.64
other_relations,roof:colour,1,0.03
other_relations,roof:levels,1,0.03
other_relations,route_master,1,0.03
other_relations,seasonal,1,0.03
other_relations,shop,1,0.03
other_relations,short_name,1,0.03
other_relations,short_name:en,1,0.03
other_relations,short_name:sv,1,0.03
other_relations,site,31,0.95
other_relations,sl_stop_id,2,0.06
other_relations,source:date,1,0.03
other_relations,sport,3,0.09
other_relations,start_date,10,0.31
other_relations,station,1,0.03
other_relations,subway,1,0.03
other_relations,toilets,1,0.03
other_relations,toilets:wheelchair,1,0.03
other_relations,tourism,5,0.15
other_relations,train,2,0.06
other_relations,vehicle,1,0.03
other_relations,was:nat_name,2,0.06
other_relations,was:ref:SE:rikshållplats,2,0.06
other_relations,waterway,2,0.06
other_relations,website,13,0.4
other_relations,wheelchair,1,0.03
other_relations,wikidata,46,1.41
other_relations,wikimedia_commons,1,0.03
other_relations,wikipedia,28,0.86
other_relations,wikipedia:sv,1,0.03
